Country,Managed By,Fulfill Via,Shipment Mode,PQ First Sent to Client Date,PO Sent to Vendor Date,Scheduled Delivery Date,Delivered to Client Date,Delivery Recorded Date,Line Item Quantity,Line Item Value,Weight (Kilograms),Freight Cost (USD),Vendor,Line Item Insurance (USD),Line Item Insurance (USD,Delivery Year,Lead Time Days
nigeria,PMO - US,From RDC,Air Charter,2013-11-19,,2014-09-30,2014-09-03,2014-09-05,105344,708965.12,10622.0,61850.0,SCMS from RDC,728.82,728.82,2014,-27
zambia,PMO - US,From RDC,Truck,2014-02-06,,2014-10-31,2014-10-10,2014-10-29,1240,6919.2,73.0,4937.65,SCMS from RDC,7.11,7.11,2014,-21
mozambique,PMO - US,From RDC,Truck,2014-05-02,,2014-12-31,2014-10-28,2014-11-13,80,302.4,,,SCMS from RDC,0.31,0.31,2014,-64
rwanda,PMO - US,From RDC,Air,2014-04-22,,2014-10-15,2014-10-14,2014-10-20,8953,45570.77,805.0,6220.48,SCMS from RDC,46.85,46.85,2014,-1
zambia,PMO - US,From RDC,Truck,2014-04-24,,2014-10-31,2014-10-02,2014-10-22,79914,527432.4,7194.0,9410.57,SCMS from RDC,542.2,542.2,2014,-29
zambia,PMO - US,From RDC,Truck,2014-02-06,,2014-10-31,2014-10-02,2014-10-22,25000,100000.0,,,SCMS from RDC,102.8,102.8,2014,-29
mozambique,PMO - US,From RDC,Truck,2014-05-02,,2014-12-31,2014-12-01,2014-12-01,20673,95922.72,,,SCMS from RDC,98.61,98.61,2014,-30
rwanda,PMO - US,From RDC,Truck,2014-03-04,,2014-10-01,2014-11-12,2014-11-13,178258,402863.08,17140.0,23340.84,SCMS from RDC,414.14,414.14,2014,42
"congo, drc",PMO - US,From RDC,Air,2014-07-14,,2015-01-30,2015-02-18,2015-02-23,800,1592.0,,,SCMS from RDC,1.64,1.64,2015,19
nigeria,PMO - US,From RDC,Air Charter,2014-04-25,,2014-10-31,2014-10-30,2014-11-03,76832,500944.64,6780.0,14251.0,SCMS from RDC,514.97,514.97,2014,-1
nigeria,PMO - US,From RDC,Air Charter,2014-04-25,,2014-11-28,2014-10-30,2014-11-03,7526,41393.0,507.0,1263.0,SCMS from RDC,42.55,42.55,2014,-29
burundi,PMO - US,From RDC,Air,2014-04-18,,2014-11-20,2014-11-20,2014-11-24,3240,33210.0,614.0,4373.84,SCMS from RDC,34.14,34.14,2014,0
rwanda,PMO - US,From RDC,Truck,2014-10-15,,2015-01-14,2014-11-13,2014-11-14,1766,3514.34,152.0,1330.99,SCMS from RDC,3.61,3.61,2014,-62
rwanda,PMO - US,From RDC,Truck,2014-04-22,,2015-02-16,2015-01-14,2015-01-19,21739,48043.19,,,SCMS from RDC,49.39,49.39,2015,-33
uganda,PMO - US,From RDC,Truck,2014-06-04,,2015-01-15,2014-12-17,2014-12-22,52500,168525.0,10119.0,6852.08,SCMS from RDC,173.24,173.24,2014,-29
côte d'ivoire,PMO - US,From RDC,Truck,2014-01-29,,2015-01-30,2015-02-11,2015-02-16,10275,213720.0,,,SCMS from RDC,219.7,219.7,2015,12
rwanda,PMO - US,From RDC,Truck,2014-10-15,,2015-01-14,2014-12-24,2015-01-05,3238,16481.42,,,SCMS from RDC,16.94,16.94,2014,-21
uganda,PMO - US,From RDC,Truck,2014-06-04,,2015-02-16,2015-01-24,2015-02-03,2368,9685.12,,,SCMS from RDC,9.96,9.96,2015,-23
rwanda,PMO - US,From RDC,Air,2014-10-15,,2015-01-27,2015-01-09,2015-01-19,10401,15705.51,3880.0,28001.97,SCMS from RDC,16.15,16.15,2015,-18
rwanda,PMO - US,From RDC,Truck,2014-10-15,,2015-01-31,2014-12-24,2014-12-31,2196,7905.6,192.0,2232.42,SCMS from RDC,8.13,8.13,2014,-38
côte d'ivoire,PMO - US,From RDC,Truck,2014-01-29,,2015-01-30,2015-01-19,2015-01-27,32884,320947.84,4114.0,9264.13,SCMS from RDC,329.93,329.93,2015,-11
haiti,PMO - US,From RDC,Air,2014-12-17,,2015-01-30,2015-02-13,2015-02-16,2000,37800.0,457.0,5413.7,SCMS from RDC,44.49,44.49,2015,14
mozambique,PMO - US,From RDC,Truck,2014-08-21,,2015-02-28,2015-03-13,2015-03-17,438409,4278871.84,,,SCMS from RDC,4398.68,4398.68,2015,13
nigeria,PMO - US,From RDC,Air Charter,2014-04-25,,2015-01-30,2015-01-14,2015-01-20,335999,2593912.28,47693.0,116593.0,SCMS from RDC,2666.54,2666.54,2015,-16
nigeria,PMO - US,From RDC,Air Charter,2014-04-25,,2015-01-30,2015-01-14,2015-01-20,1,7.72,,,SCMS from RDC,0.01,0.01,2015,-16
uganda,PMO - US,From RDC,Air,2014-12-22,,2015-02-17,2015-02-09,2015-02-17,74896,163273.28,7183.0,41735.0,SCMS from RDC,192.17,192.17,2015,-8
zambia,PMO - US,From RDC,Truck,2014-08-12,,2015-02-28,2015-02-19,2015-02-20,4000,7960.0,312.0,274.51,SCMS from RDC,8.18,8.18,2015,-9
zambia,PMO - US,From RDC,Truck,2014-08-12,,2015-03-31,2015-02-19,2015-02-20,65000,208650.0,,,SCMS from RDC,214.49,214.49,2015,-40
zimbabwe,PMO - US,From RDC,Truck,2014-06-13,,2015-03-06,2015-02-06,2015-02-06,400000,3904000.0,75284.0,77960.08,SCMS from RDC,4013.31,4013.31,2015,-28
zambia,PMO - US,From RDC,Truck,2014-07-11,,2015-02-27,2015-02-19,2015-02-20,71377,465378.04,11342.0,15715.08,SCMS from RDC,478.41,478.41,2015,-8
côte d'ivoire,PMO - US,From RDC,Truck,2014-05-23,,2015-02-27,2015-03-11,2015-03-30,5,32.6,1683.0,6443.5,SCMS from RDC,0.03,0.03,2015,12
rwanda,PMO - US,From RDC,Air,2014-12-23,,2015-03-10,2015-03-27,2015-03-30,10000,36000.0,558.0,3989.81,SCMS from RDC,42.37,42.37,2015,17
zambia,PMO - US,From RDC,Truck,2014-07-11,,2015-02-27,2015-03-25,2015-03-26,54000,352080.0,28276.0,46157.86,SCMS from RDC,361.94,361.94,2015,26
zimbabwe,PMO - US,From RDC,Truck,2014-10-16,,2015-04-30,2015-03-17,2015-03-18,94661,908745.6,,,SCMS from RDC,1069.59,1069.59,2015,-44
zimbabwe,PMO - US,From RDC,Truck,2014-04-02,,2015-03-31,2015-03-17,2015-03-19,6180,24411.0,,,SCMS from RDC,25.09,25.09,2015,-14
burundi,PMO - US,From RDC,Air,2014-11-19,,2015-05-29,2015-03-25,2015-03-30,7380,73726.2,1115.0,7006.47,SCMS from RDC,86.78,86.78,2015,-65
nigeria,PMO - US,From RDC,Air Charter,2014-08-13,,2015-04-30,2015-03-18,2015-03-20,84991,815913.6,38799.0,65310.33,SCMS from RDC,838.76,838.76,2015,-43
uganda,PMO - US,From RDC,Truck,2014-11-03,,2015-06-15,2015-05-14,2015-05-15,8193,15730.56,,,SCMS from RDC,18.51,18.51,2015,-32
mozambique,PMO - US,From RDC,Truck,2014-10-17,,2015-06-30,2015-06-09,2015-06-15,5000,67450.0,517.0,708.23,SCMS from RDC,79.39,79.39,2015,-21
côte d'ivoire,PMO - US,From RDC,Truck,2014-10-24,,2015-06-19,2015-06-08,2015-06-19,1963,15154.36,,,SCMS from RDC,17.84,17.84,2015,-11
zambia,PMO - US,From RDC,Truck,2014-08-12,,2015-05-29,2015-05-15,2015-05-15,43000,412800.0,68951.0,80039.1,SCMS from RDC,424.36,424.36,2015,-14
nigeria,PMO - US,From RDC,Air Charter,2014-09-19,,2015-06-30,2015-04-29,2015-04-29,290000,2784000.0,37449.0,69097.98,SCMS from RDC,2861.95,2861.95,2015,-62
mozambique,PMO - US,From RDC,Truck,2014-10-17,,2015-06-30,2015-06-22,2015-06-25,5763,26625.06,599.0,3610.0,SCMS from RDC,31.34,31.34,2015,-8
nigeria,PMO - US,From RDC,Air Charter,2014-09-19,,2015-06-30,2015-04-28,2015-04-29,19100,360990.0,4710.0,8228.24,SCMS from RDC,371.1,371.1,2015,-63
nigeria,PMO - US,From RDC,Air Charter,2014-09-19,,2015-06-30,2015-05-15,2015-05-22,112000,403200.0,6295.0,16941.0,SCMS from RDC,414.49,414.49,2015,-46
nigeria,PMO - US,From RDC,Air Charter,2014-09-19,,2015-06-30,2015-05-15,2015-05-22,1220,6502.6,,,SCMS from RDC,6.68,6.68,2015,-46
nigeria,PMO - US,From RDC,Air Charter,2014-09-19,,2015-06-30,2015-05-15,2015-05-22,14000,108080.0,1983.0,4065.0,SCMS from RDC,111.11,111.11,2015,-46
"congo, drc",PMO - US,From RDC,Air,2015-03-31,,2015-07-08,2015-08-07,2015-08-27,14329,110619.88,,,SCMS from RDC,130.2,130.2,2015,30
nigeria,PMO - US,From RDC,Air Charter,2014-09-19,,2015-06-30,2015-06-02,2015-06-17,46695,360485.4,,,SCMS from RDC,370.58,370.58,2015,-28
rwanda,PMO - US,From RDC,Truck,2014-12-22,,2015-06-30,2015-06-17,2015-06-29,34858,227274.16,3094.0,,SCMS from RDC,267.5,267.5,2015,-13
côte d'ivoire,PMO - US,From RDC,Truck,2014-10-24,,2015-07-31,2015-08-06,2015-08-07,18928,123410.56,,,SCMS from RDC,145.25,145.25,2015,6
zambia,PMO - US,From RDC,Truck,2014-08-12,,2015-08-31,2015-08-25,2015-09-03,51335,512836.65,85128.0,,SCMS from RDC,527.2,527.2,2015,-6
zambia,PMO - US,From RDC,Truck,2014-08-12,,2015-08-17,2015-08-25,2015-09-03,80901,897192.09,,,SCMS from RDC,922.31,922.31,2015,8
nigeria,PMO - US,From RDC,Air Charter,2009-05-26,,2009-07-30,2009-08-04,2009-08-04,98,737.94,,,SCMS from RDC,1.45,1.45,2009,5
nigeria,PMO - US,From RDC,Air,2009-05-26,,2009-09-17,2009-09-14,2009-09-14,316,2768.16,,,SCMS from RDC,5.43,5.43,2009,-3
nigeria,PMO - US,From RDC,Air,2009-05-26,,2009-09-17,2009-09-14,2009-09-14,45,315.0,,,SCMS from RDC,0.62,0.62,2009,-3
nigeria,PMO - US,From RDC,Air Charter,2009-05-26,,2009-08-31,2009-08-04,2009-08-04,15,190.95,,,SCMS from RDC,0.37,0.37,2009,-27
nigeria,PMO - US,From RDC,Air Charter,2009-07-29,,2009-10-15,2009-10-20,2009-10-20,200,2424.0,,,SCMS from RDC,4.75,4.75,2009,5
côte d'ivoire,PMO - US,From RDC,Air,2009-09-09,,2009-10-23,2009-10-16,2009-10-16,7400,21460.0,714.0,2336.26,SCMS from RDC,42.06,42.06,2009,-7
uganda,PMO - US,From RDC,Air,2009-09-02,,2009-11-20,2009-11-10,2009-11-10,300,2628.0,,,SCMS from RDC,5.15,5.15,2009,-10
guyana,PMO - US,From RDC,Air,2009-10-15,,2009-11-23,2009-11-03,2009-11-03,4737,27379.86,427.0,6061.01,SCMS from RDC,59.03,59.03,2009,-20
guyana,PMO - US,From RDC,Air,2009-10-15,,2009-11-23,2009-11-03,2009-11-03,455,1110.2,,,SCMS from RDC,2.39,2.39,2009,-20
côte d'ivoire,PMO - US,From RDC,Air,2009-07-24,,2009-12-01,2009-11-05,2009-11-05,19937,139559.0,5340.0,5028.04,SCMS from RDC,273.54,273.54,2009,-26
nigeria,PMO - US,From RDC,Air Charter,2009-07-27,,2009-12-18,2009-12-18,2009-12-18,77386,447291.08,,,SCMS from RDC,876.69,876.69,2009,0
uganda,PMO - US,From RDC,Air,2009-09-17,,2009-11-27,2009-12-02,2009-12-02,10453,30313.7,1001.0,3228.26,SCMS from RDC,59.41,59.41,2009,5
haiti,PMO - US,From RDC,Air,2009-09-23,,2009-11-30,2009-11-30,2009-11-30,108,162.0,,,SCMS from RDC,0.35,0.35,2009,0
côte d'ivoire,PMO - US,From RDC,Air,2009-09-09,,2009-12-04,2009-12-02,2009-12-02,1833,4472.52,88.0,1211.48,SCMS from RDC,8.77,8.77,2009,-2
côte d'ivoire,PMO - US,From RDC,Air,2009-10-15,,2009-12-04,2009-12-02,2009-12-02,284,1420.0,22.0,1211.49,SCMS from RDC,2.78,2.78,2009,-2
uganda,PMO - US,From RDC,Air,2009-09-25,,2009-12-07,2009-12-02,2009-12-02,1300,3770.0,125.0,2697.65,SCMS from RDC,7.39,7.39,2009,-5
côte d'ivoire,PMO - US,From RDC,Air,2009-07-24,,2009-12-10,2009-12-02,2009-12-02,8660,50054.8,742.0,1211.49,SCMS from RDC,98.11,98.11,2009,-8
zimbabwe,PMO - US,From RDC,Truck,2009-03-17,,2009-12-18,2009-12-07,2009-12-07,76000,506160.0,8280.0,15328.58,SCMS from RDC,992.07,992.07,2009,-11
nigeria,PMO - US,From RDC,Air Charter,2009-08-13,,2009-12-18,2009-12-18,2009-12-18,11242,127596.7,1261.0,11637.64,SCMS from RDC,250.09,250.09,2009,0
haiti,PMO - US,From RDC,Air,2009-10-23,,2009-12-09,2009-12-01,2009-12-01,252,420.84,,,SCMS from RDC,0.91,0.91,2009,-8
haiti,PMO - US,From RDC,Air,2009-10-23,,2009-12-09,2009-12-01,2009-12-01,230,384.1,,,SCMS from RDC,0.83,0.83,2009,-8
nigeria,PMO - US,From RDC,Air Charter,2009-08-13,,2009-12-18,2009-12-18,2009-12-18,63732,748851.0,5144.0,11637.64,SCMS from RDC,1467.75,1467.75,2009,0
nigeria,PMO - US,From RDC,Air Charter,2009-08-13,,2009-12-18,2009-12-18,2009-12-18,50040,500400.0,4161.0,11637.64,SCMS from RDC,980.78,980.78,2009,0
haiti,PMO - US,From RDC,Air,2009-10-23,,2009-12-09,2009-12-05,2009-12-05,315,6747.3,1045.0,750.9,SCMS from RDC,14.55,14.55,2009,-4
zambia,PMO - US,From RDC,Truck,2009-07-14,,2010-01-15,2009-12-08,2009-12-08,36760,322017.6,3294.0,9942.26,SCMS from RDC,631.15,631.15,2009,-38
zambia,PMO - US,From RDC,Truck,2009-08-05,,2010-01-15,2009-12-14,2009-12-14,80000,232000.0,8756.0,13844.72,SCMS from RDC,454.72,454.72,2009,-32
haiti,PMO - US,From RDC,Air,2009-10-23,,2010-01-18,2010-01-27,2010-01-27,120,903.6,,,SCMS from RDC,1.95,1.95,2010,9
guyana,PMO - US,From RDC,Air,2010-01-14,,2010-02-26,2010-02-09,2010-02-09,2475,6756.75,347.0,4293.82,SCMS from RDC,14.57,14.57,2010,-17
guyana,PMO - US,From RDC,Air,2010-01-14,,2010-02-26,2010-02-09,2010-02-09,1063,8004.39,,,SCMS from RDC,17.26,17.26,2010,-17
uganda,PMO - US,From RDC,Truck,2009-09-17,,2010-02-25,2010-02-18,2010-02-18,29,325.38,5134.0,9348.0,SCMS from RDC,0.64,0.64,2010,-7
côte d'ivoire,PMO - US,From RDC,Air,2009-10-15,,2010-03-09,2010-03-02,2010-03-02,3120,81900.0,275.0,1949.42,SCMS from RDC,176.58,176.58,2010,-7
côte d'ivoire,PMO - US,From RDC,Air,2009-10-15,,2010-03-09,2010-03-01,2010-03-01,2152,10760.0,,,SCMS from RDC,21.09,21.09,2010,-8
haiti,PMO - US,From RDC,Air,2009-10-23,,2010-03-24,2010-03-03,2010-03-03,1069,2052.48,396.0,6036.96,SCMS from RDC,4.43,4.43,2010,-21
côte d'ivoire,PMO - US,From RDC,Air,2009-10-15,,2010-03-09,2010-03-01,2010-03-01,1596,3575.04,,,SCMS from RDC,7.01,7.01,2010,-8
côte d'ivoire,PMO - US,From RDC,Air,2009-10-15,,2010-03-09,2010-03-01,2010-03-01,6584,57675.84,,,SCMS from RDC,113.04,113.04,2010,-8
côte d'ivoire,PMO - US,From RDC,Air,2009-10-15,,2010-03-09,2010-03-01,2010-03-01,1431,2747.52,,,SCMS from RDC,5.39,5.39,2010,-8
haiti,PMO - US,From RDC,Air,2009-10-23,,2010-03-10,2010-03-03,2010-03-03,288,3916.8,,,SCMS from RDC,8.44,8.44,2010,-7
haiti,PMO - US,From RDC,Air,2009-10-23,,2010-04-07,2010-03-03,2010-03-03,7056,10301.76,,,SCMS from RDC,22.21,22.21,2010,-35
côte d'ivoire,PMO - US,From RDC,Air,2009-10-15,,2010-03-16,2010-03-10,2010-03-10,2345,4455.5,,,SCMS from RDC,8.73,8.73,2010,-6
haiti,PMO - US,From RDC,Air,2009-09-23,,2010-03-16,2010-03-15,2010-03-15,1628,3093.2,622.0,13122.39,SCMS from RDC,6.67,6.67,2010,-1
nigeria,PMO - US,From RDC,Air Charter,2009-11-06,,2010-04-19,2010-03-31,2010-03-31,578,6791.5,47.0,,SCMS from RDC,14.64,14.64,2010,-19
nigeria,PMO - US,From RDC,Air Charter,2009-11-06,,2010-04-19,2010-03-31,2010-03-31,1500,9165.0,113.0,,SCMS from RDC,19.76,19.76,2010,-19
nigeria,PMO - US,From RDC,Air Charter,2009-11-06,,2010-04-19,2010-03-31,2010-03-31,20,122.2,2.0,,SCMS from RDC,0.26,0.26,2010,-19
nigeria,PMO - US,From RDC,Air Charter,2009-11-06,,2010-04-19,2010-05-18,2010-05-18,20000,224400.0,2347.0,9736.1,SCMS from RDC,483.81,483.81,2010,29
nigeria,PMO - US,From RDC,Air Charter,2009-11-06,,2010-04-19,2010-03-30,2010-03-30,270,2025.0,15.0,,SCMS from RDC,4.37,4.37,2010,-20
uganda,PMO - US,From RDC,Truck,2009-10-28,,2010-04-30,2010-03-25,2010-03-25,4200,21546.0,238.0,2021.53,SCMS from RDC,46.45,46.45,2010,-36
uganda,PMO - US,From RDC,Truck,2009-10-28,,2010-04-01,2010-03-25,2010-03-25,20000,224400.0,2356.0,16682.66,SCMS from RDC,483.81,483.81,2010,-7
uganda,PMO - US,From RDC,Truck,2010-01-29,,2010-04-07,2010-03-25,2010-03-25,4500,24075.0,350.0,1854.0,SCMS from RDC,51.91,51.91,2010,-13
uganda,PMO - US,From RDC,Truck,2009-10-28,,2010-04-28,2010-03-25,2010-03-25,3000,33660.0,359.0,3302.05,SCMS from RDC,72.57,72.57,2010,-34
uganda,PMO - US,From RDC,Air,2010-03-02,,2010-05-26,2010-04-08,2010-04-08,50,375.0,,,SCMS from RDC,0.81,0.81,2010,-48
uganda,PMO - US,From RDC,Air,2010-03-02,,2010-05-26,2010-04-12,2010-04-12,5000,25650.0,,,SCMS from RDC,55.3,55.3,2010,-44
tanzania,PMO - US,From RDC,Air,2010-03-01,,2010-07-21,2010-03-31,2010-03-31,4800,13104.0,460.0,,SCMS from RDC,28.25,28.25,2010,-112
zambia,PMO - US,From RDC,Truck,2009-09-17,,2010-04-30,2010-04-16,2010-04-16,2600,54574.0,8819.0,8022.59,SCMS from RDC,106.97,106.97,2010,-14
nigeria,PMO - US,From RDC,Air Charter,2009-11-06,,2010-05-31,2010-05-18,2010-05-18,309,8497.5,51.0,9736.1,SCMS from RDC,18.32,18.32,2010,-13
nigeria,PMO - US,From RDC,Air Charter,2009-11-06,,2010-05-31,2010-05-18,2010-05-18,7118,33810.5,628.0,9736.1,SCMS from RDC,72.9,72.9,2010,-13
nigeria,PMO - US,From RDC,Air Charter,2009-11-06,,2010-05-31,2010-05-18,2010-05-18,10076,75872.28,553.0,9736.1,SCMS from RDC,163.58,163.58,2010,-13
nigeria,PMO - US,From RDC,Air Charter,2009-11-06,,2010-05-31,2010-05-18,2010-05-18,40000,448800.0,4693.0,9736.1,SCMS from RDC,967.61,967.61,2010,-13
uganda,PMO - US,From RDC,Air,2010-02-09,,2010-05-07,2010-05-19,2010-05-19,200,1170.0,21.0,1000.05,SCMS from RDC,2.52,2.52,2010,12
uganda,PMO - US,From RDC,Air,2009-10-28,,2010-05-03,2010-05-03,2010-05-03,1621,7699.75,,,SCMS from RDC,16.6,16.6,2010,0
nigeria,PMO - US,From RDC,Air Charter,2009-11-06,,2010-05-31,2010-05-18,2010-05-18,15299,40695.34,1792.0,9736.1,SCMS from RDC,87.74,87.74,2010,-13
nigeria,PMO - US,From RDC,Air Charter,2009-11-06,,2010-05-31,2010-05-18,2010-05-18,488,4274.88,39.0,9736.1,SCMS from RDC,9.22,9.22,2010,-13
uganda,PMO - US,From RDC,Air,2010-03-04,,2010-07-09,2010-05-03,2010-05-03,3600,31536.0,238.0,3299.67,SCMS from RDC,67.99,67.99,2010,-67
côte d'ivoire,PMO - US,From RDC,Air,2009-12-08,,2010-05-10,2010-05-07,2010-05-07,45108,214263.0,9863.0,19150.15,SCMS from RDC,461.95,461.95,2010,-3
côte d'ivoire,PMO - US,From RDC,Air,2009-12-08,,2010-05-10,2010-05-07,2010-05-07,5664,13820.16,,,SCMS from RDC,29.8,29.8,2010,-3
côte d'ivoire,PMO - US,From RDC,Air,2009-12-08,,2010-05-31,2010-05-20,2010-05-20,4550,6370.0,,,SCMS from RDC,13.73,13.73,2010,-11
zimbabwe,PMO - US,From RDC,Truck,2009-12-08,,2010-05-31,2010-05-31,2010-05-31,112100,655785.0,,,SCMS from RDC,1413.87,1413.87,2010,0
zimbabwe,PMO - US,From RDC,Air,2009-03-17,,2010-05-28,2010-05-31,2010-05-31,47390,277231.5,7112.0,3833.17,SCMS from RDC,543.37,543.37,2010,3
haiti,PMO - US,From RDC,Air,2009-10-23,,2010-05-19,2010-05-19,2010-05-19,34080,161880.0,3318.0,23890.83,SCMS from RDC,349.01,349.01,2010,0
haiti,PMO - US,From RDC,Air,2009-10-23,,2010-05-31,2010-06-01,2010-06-01,14875,130305.0,,,SCMS from RDC,280.94,280.94,2010,1
uganda,PMO - US,From RDC,Air,2010-03-02,,2010-05-26,2010-05-27,2010-05-27,20000,224400.0,2560.0,20654.81,SCMS from RDC,483.81,483.81,2010,1
haiti,PMO - US,From RDC,Air,2009-10-23,,2010-06-02,2010-06-09,2010-06-09,168,240.24,,,SCMS from RDC,0.52,0.52,2010,7
uganda,PMO - US,From RDC,Air,2010-03-02,,2010-06-30,2010-06-22,2010-06-22,700,6132.0,,,SCMS from RDC,13.22,13.22,2010,-8
uganda,PMO - US,From RDC,Air,2010-05-07,,2010-06-30,2010-06-22,2010-06-22,17550,83362.5,1325.0,4600.45,SCMS from RDC,179.73,179.73,2010,-8
côte d'ivoire,PMO - US,From RDC,Air,2009-12-08,,2010-06-30,2010-06-21,2010-06-21,1596,3575.04,,,SCMS from RDC,7.71,7.71,2010,-9
côte d'ivoire,PMO - US,From RDC,Air,2010-03-03,,2010-07-09,2010-07-05,2010-07-05,10980,26791.2,698.0,5121.68,SCMS from RDC,57.76,57.76,2010,-4
nigeria,PMO - US,From RDC,Air,2010-02-10,,2010-07-15,2010-06-28,2010-06-28,1000,11220.0,117.0,,SCMS from RDC,24.19,24.19,2010,-17
nigeria,PMO - US,From RDC,Air,2010-02-10,,2010-07-15,2010-06-28,2010-06-28,200,920.0,17.0,,SCMS from RDC,1.98,1.98,2010,-17
nigeria,PMO - US,From RDC,Air,2010-02-10,,2010-07-15,2010-06-28,2010-06-28,188,864.8,16.0,,SCMS from RDC,1.86,1.86,2010,-17
nigeria,PMO - US,From RDC,Air,2010-02-10,,2010-07-15,2010-06-28,2010-06-28,87,1827.0,42.0,,SCMS from RDC,3.94,3.94,2010,-17
nigeria,PMO - US,From RDC,Air,2009-11-06,,2010-07-21,2010-06-28,2010-06-28,53086,465033.36,,,SCMS from RDC,1002.61,1002.61,2010,-23
nigeria,PMO - US,From RDC,Air,2010-02-10,,2010-07-15,2010-06-28,2010-06-28,58500,1165320.0,6433.0,,SCMS from RDC,2512.43,2512.43,2010,-17
haiti,PMO - US,From RDC,Air,2009-10-23,,2010-08-01,2010-07-21,2010-07-21,31836,278883.36,2565.0,25670.1,SCMS from RDC,601.27,601.27,2010,-11
mozambique,PMO - US,From RDC,Truck,2009-12-23,,2010-08-31,2010-08-18,2010-08-18,30630,175509.9,,,SCMS from RDC,378.4,378.4,2010,-13
haiti,PMO - US,From RDC,Air,2010-04-19,,2010-08-10,2010-08-23,2010-08-23,3840,7411.2,,,SCMS from RDC,15.98,15.98,2010,13
nigeria,PMO - US,From RDC,Air Charter,2010-05-27,,2010-08-31,2010-08-17,2010-08-17,6000,67320.0,789.0,6147.18,SCMS from RDC,145.14,145.14,2010,-14
côte d'ivoire,PMO - US,From RDC,Air,2010-03-03,,2010-08-23,2010-08-23,2010-08-23,12060,86952.6,,,SCMS from RDC,187.47,187.47,2010,0
côte d'ivoire,PMO - US,From RDC,Air,2010-03-03,,2010-08-23,2010-08-23,2010-08-23,2400,3240.0,,,SCMS from RDC,6.99,6.99,2010,0
côte d'ivoire,PMO - US,From RDC,Air,2010-05-07,,2010-08-31,2010-08-23,2010-08-23,6594,15364.02,,,SCMS from RDC,33.12,33.12,2010,-8
uganda,PMO - US,From RDC,Air,2010-08-06,,2010-10-29,2010-09-27,2010-09-27,63148,539915.4,,,SCMS from RDC,1164.06,1164.06,2010,-32
uganda,PMO - US,From RDC,Air,2010-08-06,,2010-09-30,2010-08-23,2010-08-23,71991,320359.95,7187.0,16285.97,SCMS from RDC,690.7,690.7,2010,-38
uganda,PMO - US,From RDC,Air,2010-08-06,,2010-09-30,2010-08-23,2010-08-23,26991,230773.05,,,SCMS from RDC,497.55,497.55,2010,-38
côte d'ivoire,PMO - US,From RDC,Air,2010-05-07,,2010-09-30,2010-09-25,2010-09-25,6016,93248.0,,,SCMS from RDC,201.04,201.04,2010,-5
côte d'ivoire,PMO - US,From RDC,Air,2010-05-07,,2010-09-30,2010-09-25,2010-09-25,540,772.2,,,SCMS from RDC,1.66,1.66,2010,-5
côte d'ivoire,PMO - US,From RDC,Truck,2010-05-07,,2010-10-19,2010-09-25,2010-09-25,5624,18446.72,,,SCMS from RDC,39.77,39.77,2010,-24
guyana,PMO - US,From RDC,Air,2010-08-30,,2010-11-23,2010-09-19,2010-09-19,316,609.88,,,SCMS from RDC,1.31,1.31,2010,-65
uganda,PMO - US,From RDC,Air,2010-09-16,,2010-10-20,2010-10-25,2010-10-25,31932,358277.04,,,SCMS from RDC,772.45,772.45,2010,5
tanzania,PMO - US,From RDC,Air,2010-04-01,,2010-12-03,2010-12-03,2010-12-03,2864,22110.08,612.0,1979.75,SCMS from RDC,47.67,47.67,2010,0
côte d'ivoire,PMO - US,From RDC,Air,2010-03-03,,2010-10-30,2010-11-23,2010-11-23,1785,17974.95,168.0,7816.45,SCMS from RDC,38.75,38.75,2010,24
côte d'ivoire,PMO - US,From RDC,Truck,2010-06-23,,2010-11-30,2010-11-26,2010-11-26,2449,3306.15,,,SCMS from RDC,7.13,7.13,2010,-4
côte d'ivoire,PMO - US,From RDC,Truck,2010-06-23,,2010-11-30,2010-11-26,2010-11-26,2551,3647.93,,,SCMS from RDC,7.86,7.86,2010,-4
nigeria,PMO - US,From RDC,Air Charter,2010-05-27,,2010-11-18,2010-11-10,2010-11-10,10000,25800.0,1130.0,20264.93,SCMS from RDC,55.62,55.62,2010,-8
mozambique,PMO - US,From RDC,Truck,2010-09-23,,2010-12-20,2010-12-23,2010-12-23,30000,130200.0,,,SCMS from RDC,280.71,280.71,2010,3
mozambique,PMO - US,From RDC,Truck,2010-09-23,,2010-12-20,2010-12-23,2010-12-23,30000,162900.0,,,SCMS from RDC,351.21,351.21,2010,3
zambia,PMO - US,From RDC,Truck,2010-08-20,,2010-12-31,2010-11-25,2010-11-25,3653,19835.79,,,SCMS from RDC,42.77,42.77,2010,-36
uganda,PMO - US,From RDC,Air,2010-09-16,,2010-12-02,2010-11-29,2010-11-29,2661,53007.12,909.0,5166.39,SCMS from RDC,114.28,114.28,2010,-3
uganda,PMO - US,From RDC,Truck,2010-09-29,,2010-12-02,2010-11-29,2010-11-29,23787,63273.42,1378.0,2559.88,SCMS from RDC,136.42,136.42,2010,-3
haiti,PMO - US,From RDC,Air,2010-04-19,,2010-11-26,2010-12-15,2010-12-15,53200,141512.0,,,SCMS from RDC,305.1,305.1,2010,19
haiti,PMO - US,From RDC,Air,2010-04-19,,2010-11-26,2010-12-15,2010-12-15,1778,3982.72,,,SCMS from RDC,8.59,8.59,2010,19
